likes,sport,followers,statuses_count,text_stemmed,text_lemmatized,text_string
0,cricket,242,28877,"['also', 'signal', 'four', 'run', 'cricket']","['also', 'signal', 'four', 'run', 'cricket']",also  signal  four  run  cricket
0,cricket,49,1020,"['fine', 'opinion', 'amp', 'may', 'well', 'pictur', 'show', 'moment', 'impact', 'amp', 'provid', 'evid', 'would', 'guess', 'frame', 'think', 'cricket', 'run', 'out', 'amp', 'differ', 'frame', 'make', 'watch', 'replay']","['fine', 'opinion', 'amp', 'may', 'well', 'picture', 'show', 'moment', 'impact', 'amp', 'provide', 'evidence', 'would', 'guess', 'frame', 'think', 'cricket', 'run', 'out', 'amp', 'difference', 'frame', 'make', 'watch', 'replay']",fine  opinion  amp  may  well  picture  show  moment  impact  amp  provide  evidence  would  guess  frame  think  cricket  run  out  amp  difference  frame  make  watch  replay
0,cricket,199,28434,"['play', 'push', 'talk', 'unlock', 'deep', 'indigo', 'us', 'warranti', 'amp', 'mobil', 'sprint', 'boost', 'cricket', 'amp', 'metro']","['play', 'push', 'talk', 'unlocked', 'deep', 'indigo', 'u', 'warranty', 'amp', 'mobile', 'sprint', 'boost', 'cricket', 'amp', 'metro']",play  push  talk  unlocked  deep  indigo  u  warranty  amp  mobile  sprint  boost  cricket  amp  metro
201,cricket,28867,20255,"['quit', 'simpli', 'brilliant', 'boy', 'rep', 'reveal', 'harmer', 'shortlist', 'cricket', 'player', 'player', 'year', 'harmer']","['quite', 'simply', 'brilliant', 'boy', 'rep', 'reveals', 'harmer', 'shortlisted', 'cricket', 'player', 'player', 'year', 'harmer']",quite  simply  brilliant  boy  rep  reveals  harmer  shortlisted  cricket  player  player  year  harmer
0,cricket,199,28434,"['android', 'pie', 'dual', 'camera', 'dual', 'unlock', 'amp', 'mobil', 'cricket', 'ho', 'screen', 'blue', 'warranti']","['android', 'pie', 'dual', 'camera', 'dual', 'unlocked', 'amp', 'mobile', 'cricket', 'ho', 'screen', 'blue', 'warranty']",android  pie  dual  camera  dual  unlocked  amp  mobile  cricket  ho  screen  blue  warranty
2,cricket,119,837,"['great', 'start', 'cricket']","['great', 'start', 'cricket']",great  start  cricket
0,cricket,486,2254,"['anyon', 'doubt', 'power', 'cricket', 'sport', 'unit', 'commun', 'visit', 'anyon', 'tell', 'peopl', 'certain', 'cultur', 'belief', 'wont', 'play', 'sport', 'parent', 'wont', 'support', 'welcom', 'come', 'along', 'see', 'amaz']","['anyone', 'doubting', 'power', 'cricket', 'sport', 'unite', 'community', 'visit', 'anyone', 'telling', 'people', 'certain', 'cultural', 'belief', 'wont', 'play', 'sport', 'parent', 'wont', 'supportive', 'welcome', 'come', 'along', 'see', 'amazing']",anyone  doubting  power  cricket  sport  unite  community  visit  anyone  telling  people  certain  cultural  belief  wont  play  sport  parent  wont  supportive  welcome  come  along  see  amazing
19,cricket,83654,39901,"['pro', 'celebr', 'play', 'old', 'cours', 'hotel', 'week', 'st', 'man', 'evid', 'determin', 'stay', 'hole', 'member', 'guest', 'event', 'opt', 'play', 'clubhous']","['pro', 'celebrity', 'playing', 'old', 'course', 'hotel', 'week', 'st', 'man', 'evidently', 'determined', 'stay', 'hole', 'member', 'guest', 'event', 'opted', 'play', 'clubhouse']",pro  celebrity  playing  old  course  hotel  week  st  man  evidently  determined  stay  hole  member  guest  event  opted  play  clubhouse
8,cricket,117,599,"['chanc', 'shine', 'street', 'cricket', 'session', 'pm', 'eden', 'boy', 'school', 'realli', 'good', 'turnout', 'morn', 'best', 'free', 'cricket', 'feel', 'proud', 'part', 'thank', 'much', 'chanc', 'shine', 'cricket', 'amp']","['chance', 'shine', 'street', 'cricket', 'session', 'pm', 'eden', 'boy', 'school', 'really', 'good', 'turnout', 'morning', 'best', 'free', 'cricket', 'feel', 'proud', 'part', 'thanks', 'much', 'chance', 'shine', 'cricket', 'amp']",chance  shine  street  cricket  session  pm  eden  boy  school  really  good  turnout  morning  best  free  cricket  feel  proud  part  thanks  much  chance  shine  cricket  amp
0,cricket,111,4866,"['retel', 'mole', 'frog', 'cricket', 'fairi', 'princ', 'fight', 'marri', 'fairi', 'princ', 'sister']","['retelling', 'mole', 'frog', 'cricket', 'fairy', 'prince', 'fighting', 'marry', 'fairy', 'prince', 'sister']",retelling  mole  frog  cricket  fairy  prince  fighting  marry  fairy  prince  sister
1,cricket,439,14422,"['biscuit', 'alo', 'type', 'plant', 'sinc', 'obsess', 'pickl', 'rick', 'cricket']","['biscuit', 'aloe', 'type', 'plant', 'since', 'obsessed', 'pickle', 'rick', 'cricket']",biscuit  aloe  type  plant  since  obsessed  pickle  rick  cricket
0,cricket,55,195,"['dear', 'fli', 'competit', 'even', 'repli', 'go']","['dear', 'fly', 'competition', 'even', 'replying', 'going']",dear  fly  competition  even  replying  going
1,cricket,1020,192819,"['learn', 'women', 'cricket', 'twenti', 'leagu', 'call', 'women', 'big', 'bash', 'leagu']","['learned', 'woman', 'cricket', 'twenty', 'league', 'called', 'woman', 'big', 'bash', 'league']",learned  woman  cricket  twenty  league  called  woman  big  bash  league
0,cricket,720,5377,"['damn', 'finger', 'gonna', 'cricket', 'month']","['damn', 'finger', 'gonna', 'cricket', 'month']",damn  finger  gonna  cricket  month
0,cricket,1041,23095,"['practic', 'live', 'cricket']","['practically', 'live', 'cricket']",practically  live  cricket
6,cricket,80779,36187,"['vacanc', 'cricket', 'seek', 'applic', 'assist', 'physiotherapist', 'view', 'full', 'job', 'descript', 'amp', 'submit', 'applic']","['vacancy', 'cricket', 'seeking', 'application', 'assistant', 'physiotherapist', 'view', 'full', 'job', 'description', 'amp', 'submit', 'application']",vacancy  cricket  seeking  application  assistant  physiotherapist  view  full  job  description  amp  submit  application
0,cricket,391,65943,"['dream', 'team', 'captain', 'vice', 'captain', 'fantasi', 'cricket', 'tip', 'play', 'pick', 'today', 'vs', 'bar', 'match', 'premier', 'leagu']","['dream', 'team', 'captain', 'vice', 'captain', 'fantasy', 'cricket', 'tip', 'playing', 'pick', 'today', 'v', 'bar', 'match', 'premier', 'league']",dream  team  captain  vice  captain  fantasy  cricket  tip  playing  pick  today  v  bar  match  premier  league
2,cricket,2138,2209,"['junior', 'player', 'senior', 'cricket']","['junior', 'player', 'senior', 'cricket']",junior  player  senior  cricket
0,cricket,187,611,"['delud', 'friend', 'watch', 'soccer', 'cricket', 'fuck']","['deluded', 'friend', 'watch', 'soccer', 'cricket', 'fuck']",deluded  friend  watch  soccer  cricket  fuck
1,cricket,2219,2755,"['owl', 'fan', 'shaft', 'leav', 'week', 'season', 'give', 'winter', 'watch', 'cricket', 'west']","['owl', 'fan', 'shafted', 'leave', 'week', 'season', 'giving', 'winter', 'watch', 'cricket', 'west']",owl  fan  shafted  leave  week  season  giving  winter  watch  cricket  west
1,cricket,3988,9326,"['anyon', 'knock', 'eagl', 'perch', 'make', 'day', 'rememb', 'final', 'day', 'book', 'cricket']","['anyone', 'knock', 'eagle', 'perch', 'make', 'day', 'remember', 'final', 'day', 'book', 'cricket']",anyone  knock  eagle  perch  make  day  remember  final  day  book  cricket
22,cricket,2910,1630,"['fascin', 'articl', 'publish', 'influenti', 'cricket', 'writer', 'th', 'centuri', 'also', 'found', 'documentari', 'cours', 'entitl', 'beyond', 'boundari', 'must', 'read', 'amp', 'must', 'watch']","['fascinating', 'article', 'published', 'influential', 'cricket', 'writer', 'th', 'century', 'also', 'found', 'documentary', 'course', 'entitled', 'beyond', 'boundary', 'must', 'read', 'amp', 'must', 'watch']",fascinating  article  published  influential  cricket  writer  th  century  also  found  documentary  course  entitled  beyond  boundary  must  read  amp  must  watch
0,cricket,231,210399,"['fact', 'one', 'actress', 'actual', 'half', 'owner', 'least', 'may', 'today', 'one', 'cricket', 'premier', 'leagu', 'kind', 'tournament', 'ye', 'due', 'mainli', 'cricket', 'kind', 'start', 'contact']","['fact', 'one', 'actress', 'actually', 'half', 'owner', 'least', 'may', 'today', 'one', 'cricket', 'premiere', 'league', 'kind', 'tournament', 'yes', 'due', 'mainly', 'cricket', 'kind', 'started', 'contact']",fact  one  actress  actually  half  owner  least  may  today  one  cricket  premiere  league  kind  tournament  yes  due  mainly  cricket  kind  started  contact
0,cricket,862,62370,"['glad', 'feel', 'win', 'photo', 'competit', 'quit', 'spirit', 'cricket']","['glad', 'feel', 'winning', 'photo', 'competition', 'quite', 'spirit', 'cricket']",glad  feel  winning  photo  competition  quite  spirit  cricket
8,cricket,77,14,"['cricket', 'sex', 'loud']","['cricket', 'sex', 'loud']",cricket  sex  loud
1,cricket,3249,16040,"['garag', 'spider', 'cricket', 'equival', 'highway', 'motel', 'harmless', 'creepi', 'insect']","['garage', 'spider', 'cricket', 'equivalent', 'highway', 'motel', 'harmless', 'creepy', 'insect']",garage  spider  cricket  equivalent  highway  motel  harmless  creepy  insect
3,cricket,39848,382577,"['ray', 'cricket', 'gentleman', 'game', 'unfit', 'human', 'constantli', 'threaten', 'amp', 'blackmail', 'whole', 'human', 'nuclear', 'war', 'differ', 'thing', 'even', 'fuse', 'deliv']","['ray', 'cricket', 'gentleman', 'game', 'unfit', 'human', 'constantly', 'threatening', 'amp', 'blackmailing', 'whole', 'humanity', 'nuclear', 'war', 'different', 'thing', 'even', 'fuse', 'deliver']",ray  cricket  gentleman  game  unfit  human  constantly  threatening  amp  blackmailing  whole  humanity  nuclear  war  different  thing  even  fuse  deliver
0,cricket,357,2774,"['pitch', 'becom', 'flatter', 'white', 'ball', 'cricket', 'spicier', 'red', 'ball', 'cricket', 'equal', 'big', 'caus']","['pitch', 'becoming', 'flatter', 'white', 'ball', 'cricket', 'spicier', 'red', 'ball', 'cricket', 'equally', 'big', 'cause']",pitch  becoming  flatter  white  ball  cricket  spicier  red  ball  cricket  equally  big  cause
0,cricket,3,621,"['cpl', 'bar', 'vs', 'live', 'cricket', 'match', 'commentari', 'via']","['cpl', 'bar', 'v', 'live', 'cricket', 'match', 'commentary', 'via']",cpl  bar  v  live  cricket  match  commentary  via
3,cricket,591,12389,"['group', 'black', 'men', 'play', 'cricket', 'park', 'gotta', 'love']","['group', 'black', 'men', 'playing', 'cricket', 'park', 'gotta', 'love']",group  black  men  playing  cricket  park  gotta  love
384,cricket,173743,141871,"['cricket', 'team', 'practic', 'session', 'continu', 'nation', 'stadium', 'ahead']","['cricket', 'team', 'practice', 'session', 'continues', 'national', 'stadium', 'ahead']",cricket  team  practice  session  continues  national  stadium  ahead
3,cricket,1179,2231,"['next', 'award', 'trophi', 'name', 'tragic', 'lost', 'life', 'play', 'cricket', 'jack', 'nice', 'see', 'present', 'trophi', 'award', 'junior', 'year', 'award']","['next', 'award', 'trophy', 'named', 'tragically', 'lost', 'life', 'played', 'cricket', 'jack', 'nice', 'see', 'present', 'trophy', 'award', 'junior', 'year', 'award']",next  award  trophy  named  tragically  lost  life  played  cricket  jack  nice  see  present  trophy  award  junior  year  award
11,cricket,3159,14101,"['last', 'thing', 'cricket', 'see']","['last', 'thing', 'cricket', 'see']",last  thing  cricket  see
0,cricket,13,38,"['thing', 'two', 'ten', 'post', 'cricket', 'day', 'page', 'call', 'thing']","['thing', 'two', 'ten', 'post', 'cricket', 'day', 'page', 'called', 'thing']",thing  two  ten  post  cricket  day  page  called  thing
0,cricket,82,186,"['oh', 'yeah', 'far', 'rememb', 'think', 'play', 'cricket', 'hour']","['oh', 'yeah', 'far', 'remember', 'think', 'played', 'cricket', 'hour']",oh  yeah  far  remember  think  played  cricket  hour
559,cricket,11481,25256,"['first', 'centuri', 'ti', 'cricket', 'know', 'para', 'deliveri', 'four', 'six', 'ach', 'back', 'take', 'infinit', 'bow', 'thing', 'done', 'cricket', 'complain']","['first', 'century', 'ti', 'cricket', 'know', 'para', 'delivery', 'four', 'six', 'ache', 'back', 'taking', 'infinite', 'bow', 'thing', 'done', 'cricket', 'complaining']",first  century  ti  cricket  know  para  delivery  four  six  ache  back  taking  infinite  bow  thing  done  cricket  complaining
1,cricket,4,3,"['tomorrow', 'first', 'cricket', 'club', 'meet', 'go', 'info', 'offic', 'rule', 'amp', 'hope', 'see']","['tomorrow', 'first', 'cricket', 'club', 'meeting', 'go', 'info', 'officer', 'rule', 'amp', 'hope', 'see']",tomorrow  first  cricket  club  meeting  go  info  officer  rule  amp  hope  see
1,cricket,120,500,"['thank', 'new', 'kit', 'bat', 'mot', 'take', 'new', 'winter', 'cricket', 'bat']","['thanks', 'new', 'kit', 'bat', 'mot', 'take', 'new', 'winter', 'cricket', 'batting']",thanks  new  kit  bat  mot  take  new  winter  cricket  batting
13310,cricket,318991,777,"['heard', 'right', 'good', 'tea', 'best', 'luck', 'cricket']","['heard', 'right', 'good', 'tea', 'best', 'luck', 'cricket']",heard  right  good  tea  best  luck  cricket
1,cricket,384,21571,['cricket'],['cricket'],cricket
15,cricket,1036,2363,"['mani', 'thank', 'england', 'cricket', 'lad', 'support', 'lunch']","['many', 'thanks', 'england', 'cricket', 'lad', 'supporting', 'lunch']",many  thanks  england  cricket  lad  supporting  lunch
113,cricket,1330689,17988,"['taken', 'amp', 'storm', 'amp', 'aim', 'extend', 'throughout', 'cricket', 'use', 'tool', 'region', 'fair', 'share', 'distress', 'past', 'object', 'promot', 'interfaith', 'harmoni', 'well']","['taken', 'amp', 'storm', 'amp', 'aim', 'extend', 'throughout', 'cricket', 'used', 'tool', 'region', 'fair', 'share', 'distress', 'past', 'objective', 'promote', 'interfaith', 'harmony', 'well']",taken  amp  storm  amp  aim  extend  throughout  cricket  used  tool  region  fair  share  distress  past  objective  promote  interfaith  harmony  well
1,cricket,4935,87643,"['imagin', 'abl', 'recogn', 'guy', 'drop', 'catch', 'crowd', 'previou', 'year', 'come', 'post', 'like', 'easili', 'best', 'verifi', 'twitter', 'handl', 'cricket', 'board', 'never', 'come', 'someth', 'good']","['imagine', 'able', 'recognize', 'guy', 'dropped', 'catch', 'crowd', 'previous', 'year', 'coming', 'post', 'like', 'easily', 'best', 'verified', 'twitter', 'handle', 'cricket', 'board', 'never', 'come', 'something', 'good']",imagine  able  recognize  guy  dropped  catch  crowd  previous  year  coming  post  like  easily  best  verified  twitter  handle  cricket  board  never  come  something  good
0,cricket,24,4355,"['sometim', 'margin']","['sometimes', 'marginalized']",sometimes  marginalized
0,cricket,82,9207,"['vs', 'south', 'spin', 'friendli', 'surfac', 'doubl', 'edg', 'sword', 'team', 'meet', 'effect', 'cricket']","['v', 'south', 'spin', 'friendly', 'surface', 'double', 'edged', 'sword', 'team', 'meet', 'effective', 'cricket']",v  south  spin  friendly  surface  double  edged  sword  team  meet  effective  cricket
0,cricket,0,1,"['school', 'kid', 'whine', 'teacher', 'took', 'minut', 'bit', 'player', 'cricket', 'rode', 'coat', 'tail', 'becom', 'bit', 'mp', 'could', 'made', 'public', 'life', 'year', 'struggl', 'like', 'impress']","['school', 'kid', 'whining', 'teacher', 'took', 'minute', 'bit', 'player', 'cricket', 'rode', 'coat', 'tail', 'become', 'bit', 'mp', 'could', 'made', 'public', 'life', 'year', 'struggle', 'like', 'impressed']",school  kid  whining  teacher  took  minute  bit  player  cricket  rode  coat  tail  become  bit  mp  could  made  public  life  year  struggle  like  impressed
0,cricket,620,12356,"['sport', 'fume', 'wallabi', 'loss', 'wale', 'tiger', 'celebr', 'grand', 'final', 'win', 'fan', 'amp', 'women', 'cricket', 'team', 'win', 'first']","['sport', 'fume', 'wallaby', 'loss', 'wale', 'tiger', 'celebrate', 'grand', 'final', 'win', 'fan', 'amp', 'woman', 'cricket', 'team', 'win', 'first']",sport  fume  wallaby  loss  wale  tiger  celebrate  grand  final  win  fan  amp  woman  cricket  team  win  first
0,cricket,154,22969,"['onyx', 'art', 'novelti', 'present', 'box', 'red', 'cricket', 'ball', 'ck']","['onyx', 'art', 'novelty', 'presentation', 'box', 'red', 'cricket', 'ball', 'ck']",onyx  art  novelty  presentation  box  red  cricket  ball  ck
7,cricket,134,3511,"['everyon', 'differ', 'one', 'hat', 'trick', 'one', 'centuri', 'singl', 'one', 'one', 'record', 'captain', 'cricket', 'team']","['everyone', 'different', 'one', 'hat', 'trick', 'one', 'century', 'single', 'one', 'one', 'record', 'captain', 'cricket', 'team']",everyone  different  one  hat  trick  one  century  single  one  one  record  captain  cricket  team
